Tipo_Delito;Provincia;Casos;Año
Código De Trabajo;Puerto Plata;203;2024
Código De Trabajo;Puerto Plata;162;2021
Código De Trabajo;Samaná;5;2022
Código De Trabajo;Samaná;3;2020
Código De Trabajo;Samaná;2;2024
Código De Trabajo;Samaná;2;2021
Código De Trabajo;Samaná;3;2023
Código De Trabajo;San Cristóbal;284;2022
Código De Trabajo;San Cristóbal;161;2020
Código De Trabajo;San Cristóbal;314;2021
Código De Trabajo;San Cristóbal;251;2023
Código De Trabajo;San Cristóbal;243;2024
Código De Trabajo;Duarte;55;2022
Código De Trabajo;Duarte;26;2020
Código De Trabajo;Duarte;41;2023
Código De Trabajo;Duarte;40;2024
Código De Trabajo;Duarte;63;2021
Código De Trabajo;San José De Ocoa;0;2022
Código De Trabajo;San José De Ocoa;0;2020
Código De Trabajo;San José De Ocoa;0;2024
Código De Trabajo;San José De Ocoa;0;2021
Código De Trabajo;San José De Ocoa;0;2023
Código De Trabajo;San Juan De La Maguana;1;2022
Código De Trabajo;San Juan De La Maguana;3;2020
Código De Trabajo;San Juan De La Maguana;1;2021
Código De Trabajo;San Juan De La Maguana;0;2023
Código De Trabajo;San Juan De La Maguana;1;2024
Código De Trabajo;San Pedro De Macorís;128;2022
Código De Trabajo;San Pedro De Macorís;81;2020
Código De Trabajo;San Pedro De Macorís;132;2023
Código De Trabajo;San Pedro De Macorís;166;2024
Código De Trabajo;San Pedro De Macorís;141;2021
Código De Trabajo;Santiago;195;2022
Código De Trabajo;Santiago;131;2020
Código De Trabajo;Santiago;134;2024
Código De Trabajo;Santiago;204;2021
Código De Trabajo;Santiago;136;2023
Código De Trabajo;Santiago Rodríguez;24;2022
Código De Trabajo;Santiago Rodríguez;11;2020
Código De Trabajo;Santiago Rodríguez;27;2021
Código De Trabajo;Santiago Rodríguez;20;2023
Código De Trabajo;Santiago Rodríguez;37;2024
Código De Trabajo;Santo Domingo Este;1066;2022
Código De Trabajo;Santo Domingo Este;505;2020
Código De Trabajo;Santo Domingo Este;1089;2023
Código De Trabajo;Santo Domingo Este;1152;2024
Código De Trabajo;Santo Domingo Este;1220;2021
Código De Trabajo;Santo Domingo Oeste;289;2022
Código De Trabajo;Santo Domingo Oeste;159;2020
Código De Trabajo;Santo Domingo Oeste;360;2024
Código De Trabajo;Santo Domingo Oeste;119;2021
Código De Trabajo;Santo Domingo Oeste;393;2023
Código De Trabajo;Sánchez Ramírez;50;2022
Código De Trabajo;Sánchez Ramírez;8;2020
Código De Trabajo;Sánchez Ramírez;27;2021
Código De Trabajo;Sánchez Ramírez;40;2023
Código De Trabajo;Sánchez Ramírez;30;2024
Código De Trabajo;Valverde;60;2022
Código De Trabajo;Valverde;27;2020
Código De Trabajo;Valverde;45;2023
Código De Trabajo;Valverde;42;2024
Código De Trabajo;Valverde;41;2021
Código De Trabajo;Villa Altagracia;52;2022
Código De Trabajo;Villa Altagracia;0;2020
Código De Trabajo;Villa Altagracia;88;2024
Código De Trabajo;Villa Altagracia;23;2021
Código De Trabajo;Villa Altagracia;66;2023
Código Del Menor Nna;Azua;540;2019
Código Del Menor Nna;Azua;243;2020
Código Del Menor Nna;Azua;494;2021
Código Del Menor Nna;Azua;979;2023
Código Del Menor Nna;Azua;823;2022
Código Del Menor Nna;Azua;932;2024
Código Del Menor Nna;Bahoruco;43;2019
Código Del Menor Nna;Bahoruco;20;2021
Código Del Menor Nna;Bahoruco;34;2022
Código Del Menor Nna;Bahoruco;135;2024
Código Del Menor Nna;Bahoruco;26;2020
Código Del Menor Nna;Bahoruco;40;2023
Código Del Menor Nna;Barahona;279;2019
Código Del Menor Nna;Barahona;142;2022
Código Del Menor Nna;Barahona;68;2020
Código Del Menor Nna;Barahona;311;2023
Código Del Menor Nna;Barahona;78;2021
Código Del Menor Nna;Barahona;663;2024
Código Del Menor Nna;Constanza;72;2019
Código Del Menor Nna;Constanza;54;2020
Código Del Menor Nna;Constanza;99;2021
Código Del Menor Nna;Constanza;313;2024
Código Del Menor Nna;Constanza;68;2022
Código Del Menor Nna;Constanza;280;2023
Código Del Menor Nna;Dajabón;219;2019
Código Del Menor Nna;Dajabón;173;2021
Código Del Menor Nna;Dajabón;270;2022
Código Del Menor Nna;Dajabón;273;2023
Código Del Menor Nna;Dajabón;95;2020
Código Del Menor Nna;Dajabón;240;2024
Código Del Menor Nna;Distrito Nacional;129;2019
Código Del Menor Nna;Distrito Nacional;280;2022
Código Del Menor Nna;Distrito Nacional;256;2020
Código Del Menor Nna;Distrito Nacional;197;2024
Código Del Menor Nna;Distrito Nacional;332;2021
Código Del Menor Nna;Distrito Nacional;192;2023
Código Del Menor Nna;El Seibo;71;2019
Código Del Menor Nna;El Seibo;48;2020
Código Del Menor Nna;El Seibo;44;2021
Código Del Menor Nna;El Seibo;43;2023
Código Del Menor Nna;El Seibo;32;2022
Código Del Menor Nna;El Seibo;15;2024
Código Del Menor Nna;Elías Piña;271;2019
Código Del Menor Nna;Elías Piña;214;2021
Código Del Menor Nna;Elías Piña;243;2022
Código Del Menor Nna;Elías Piña;208;2024
Código Del Menor Nna;Elías Piña;146;2020
Código Del Menor Nna;Elías Piña;249;2023
Código Del Menor Nna;Espaillat;12;2019
Código Del Menor Nna;Espaillat;976;2022
Código Del Menor Nna;Espaillat;9;2020
Código Del Menor Nna;Espaillat;988;2023
Código Del Menor Nna;Espaillat;190;2021
Código Del Menor Nna;Espaillat;901;2024
Código Del Menor Nna;Hato Mayor;123;2019
Código Del Menor Nna;Hato Mayor;79;2020
Código Del Menor Nna;Hato Mayor;176;2021
Código Del Menor Nna;Hato Mayor;253;2024
Código Del Menor Nna;Hato Mayor;349;2022
Código Del Menor Nna;Hato Mayor;456;2023
Código Del Menor Nna;Hermanas Mirabal;11;2019
Código Del Menor Nna;Hermanas Mirabal;21;2021
Código Del Menor Nna;Hermanas Mirabal;12;2022
Código Del Menor Nna;Hermanas Mirabal;35;2023
Código Del Menor Nna;Hermanas Mirabal;12;2020
Código Del Menor Nna;Hermanas Mirabal;245;2024
Código Del Menor Nna;Independencia;25;2019
Código Del Menor Nna;Independencia;33;2022
Código Del Menor Nna;Independencia;20;2020
Código Del Menor Nna;Independencia;23;2024
Código Del Menor Nna;Independencia;41;2021
Código Del Menor Nna;Independencia;30;2023
Código Del Menor Nna;La Altagracia;7;2019
Código Del Menor Nna;La Altagracia;8;2020
Código Del Menor Nna;La Altagracia;15;2021
Código Del Menor Nna;La Altagracia;45;2023
Código Del Menor Nna;La Altagracia;69;2022
Código Del Menor Nna;La Altagracia;47;2024
Código Del Menor Nna;La Romana;21;2019
Código Del Menor Nna;La Romana;22;2021
Código Del Menor Nna;La Romana;43;2022
Código Del Menor Nna;La Romana;68;2024
Código Del Menor Nna;La Romana;19;2020
Código Del Menor Nna;La Romana;54;2023
Código Del Menor Nna;La Vega;88;2019
Código Del Menor Nna;La Vega;52;2022
Código Del Menor Nna;La Vega;49;2020
Código Del Menor Nna;La Vega;28;2023
Código Del Menor Nna;La Vega;91;2021
Código Del Menor Nna;La Vega;59;2024
Código Del Menor Nna;Las Matas De Farfán;136;2019
Código Del Menor Nna;Las Matas De Farfán;25;2020
Código Del Menor Nna;Las Matas De Farfán;78;2021
Código Del Menor Nna;Las Matas De Farfán;301;2024
Código Del Menor Nna;Las Matas De Farfán;304;2022
Código Del Menor Nna;Las Matas De Farfán;278;2023
Código Del Menor Nna;María Trinidad Sánchez;138;2019
Código Del Menor Nna;María Trinidad Sánchez;120;2021
Código Del Menor Nna;María Trinidad Sánchez;127;2022
Código Del Menor Nna;María Trinidad Sánchez;125;2023
Código Del Menor Nna;María Trinidad Sánchez;89;2020
Código Del Menor Nna;María Trinidad Sánchez;97;2024
Código Del Menor Nna;Monseñor Nouel;21;2019
Código Del Menor Nna;Monseñor Nouel;11;2022
Código Del Menor Nna;Monseñor Nouel;14;2020
Código Del Menor Nna;Monseñor Nouel;24;2024
Código Del Menor Nna;Monseñor Nouel;13;2021
Código Del Menor Nna;Monseñor Nouel;27;2023
Código Del Menor Nna;Monte Plata;273;2019
Código Del Menor Nna;Monte Plata;49;2020
Código Del Menor Nna;Monte Plata;210;2021
Código Del Menor Nna;Monte Plata;80;2023
Código Del Menor Nna;Monte Plata;118;2022
Código Del Menor Nna;Monte Plata;94;2024
Código Del Menor Nna;Montecristi;138;2019
Código Del Menor Nna;Montecristi;109;2021
Código Del Menor Nna;Montecristi;132;2022
Código Del Menor Nna;Montecristi;146;2024
Código Del Menor Nna;Montecristi;117;2020
Código Del Menor Nna;Montecristi;114;2023
Código Del Menor Nna;Pedernales;14;2019
Código Del Menor Nna;Pedernales;41;2022
Código Del Menor Nna;Pedernales;14;2020
Código Del Menor Nna;Pedernales;70;2023
Código Del Menor Nna;Pedernales;18;2021
Código Del Menor Nna;Pedernales;106;2024
Código Del Menor Nna;Peravia;75;2019
Código Del Menor Nna;Peravia;24;2020
Código Del Menor Nna;Peravia;36;2021
Código Del Menor Nna;Peravia;222;2024
Código Del Menor Nna;Peravia;50;2022
Código Del Menor Nna;Peravia;49;2023
Código Del Menor Nna;Puerto Plata;1774;2019
Código Del Menor Nna;Puerto Plata;1201;2021
Código Del Menor Nna;Puerto Plata;1559;2022
Código Del Menor Nna;Puerto Plata;1833;2023
Código Del Menor Nna;Puerto Plata;936;2020
Código Del Menor Nna;Puerto Plata;1825;2024
Código Del Menor Nna;Samaná;119;2019
Código Del Menor Nna;Samaná;47;2022
Código Del Menor Nna;Samaná;35;2020
Código Del Menor Nna;Samaná;59;2024
Código Del Menor Nna;Samaná;21;2021
Código Del Menor Nna;Samaná;40;2023
Código Del Menor Nna;San Cristóbal;1131;2019
Código Del Menor Nna;San Cristóbal;1372;2020
Código Del Menor Nna;San Cristóbal;2311;2021
Código Del Menor Nna;San Cristóbal;2390;2023
Código Del Menor Nna;San Cristóbal;1660;2022
Código Del Menor Nna;San Cristóbal;3598;2024
Código Del Menor Nna;Duarte;282;2019
Código Del Menor Nna;Duarte;169;2021
Código Del Menor Nna;Duarte;132;2022
Código Del Menor Nna;Duarte;167;2024
Código Del Menor Nna;Duarte;173;2020
Código Del Menor Nna;Duarte;148;2023
Código Del Menor Nna;San José De Ocoa;13;2019
Código Del Menor Nna;San José De Ocoa;6;2022
Código Del Menor Nna;San José De Ocoa;4;2020
Código Del Menor Nna;San José De Ocoa;5;2023
Código Del Menor Nna;San José De Ocoa;11;2021
Código Del Menor Nna;San José De Ocoa;9;2024
Código Del Menor Nna;San Juan De La Maguana;17;2019
Código Del Menor Nna;San Juan De La Maguana;5;2020
Código Del Menor Nna;San Juan De La Maguana;17;2021
Código Del Menor Nna;San Juan De La Maguana;8;2024
Código Del Menor Nna;San Juan De La Maguana;19;2022
Código Del Menor Nna;San Juan De La Maguana;10;2023
Código Del Menor Nna;San Pedro De Macorís;496;2019
Código Del Menor Nna;San Pedro De Macorís;422;2021
Código Del Menor Nna;San Pedro De Macorís;408;2022
Código Del Menor Nna;San Pedro De Macorís;452;2023
Código Del Menor Nna;San Pedro De Macorís;253;2020
Código Del Menor Nna;San Pedro De Macorís;365;2024
Código Del Menor Nna;Sánchez Ramírez;89;2019
Código Del Menor Nna;Santiago;3470;2022
Código Del Menor Nna;Santiago;2053;2020
Código Del Menor Nna;Santiago;2726;2024
Código Del Menor Nna;Santiago;1503;2019
Código Del Menor Nna;Santiago;3359;2021
Código Del Menor Nna;Santiago;3121;2023
Código Del Menor Nna;Santiago Rodríguez;210;2022
Código Del Menor Nna;Santiago Rodríguez;190;2024
Código Del Menor Nna;Santiago Rodríguez;192;2021
Código Del Menor Nna;Santiago Rodríguez;204;2023
Código Del Menor Nna;Santiago Rodríguez;98;2020
Código Del Menor Nna;Santiago Rodríguez;197;2019
Código Del Menor Nna;Santo Domingo Este;362;2022
Código Del Menor Nna;Santo Domingo Este;1177;2021
Código Del Menor Nna;Santo Domingo Este;1154;2020
Código Del Menor Nna;Santo Domingo Este;448;2019
Código Del Menor Nna;Santo Domingo Este;256;2024
Código Del Menor Nna;Santo Domingo Este;505;2023
Código Del Menor Nna;Santo Domingo Oeste;731;2022
Código Del Menor Nna;Santo Domingo Oeste;832;2020
Código Del Menor Nna;Santo Domingo Oeste;803;2024
Código Del Menor Nna;Santo Domingo Oeste;714;2023
Código Del Menor Nna;Santo Domingo Oeste;969;2021
Código Del Menor Nna;Santo Domingo Oeste;1084;2019
Código Del Menor Nna;Sánchez Ramírez;32;2022
Código Del Menor Nna;Sánchez Ramírez;41;2024
Código Del Menor Nna;Sánchez Ramírez;39;2021
Código Del Menor Nna;Sánchez Ramírez;35;2020
Código Del Menor Nna;Sánchez Ramírez;58;2023
Código Del Menor Nna;Valverde;156;2019
Código Del Menor Nna;Valverde;85;2024
Código Del Menor Nna;Valverde;55;2020
Código Del Menor Nna;Valverde;62;2023
Código Del Menor Nna;Valverde;57;2022
Código Del Menor Nna;Valverde;28;2021
Código Del Menor Nna;Villa Altagracia;8;2019
Código Del Menor Nna;Villa Altagracia;5;2020
Código Del Menor Nna;Villa Altagracia;236;2022
Código Del Menor Nna;Villa Altagracia;36;2021
Código Del Menor Nna;Villa Altagracia;891;2024
Código Del Menor Nna;Villa Altagracia;840;2023
Código Del Trabajo;Azua;18;2019
Código Del Trabajo;Bahoruco;58;2019
Código Del Trabajo;Barahona;90;2019
Código Del Trabajo;Constanza;49;2019
Código Del Trabajo;Dajabón;21;2019
Código Del Trabajo;Distrito Nacional;62;2019
Código Del Trabajo;El Seibo;25;2019
Código Del Trabajo;Elías Piña;20;2019
Código Del Trabajo;Espaillat;19;2019
Código Del Trabajo;Hato Mayor;22;2019
Código Del Trabajo;Hermanas Mirabal;55;2019
Código Del Trabajo;Independencia;0;2019
Código Del Trabajo;La Altagracia;375;2019
Código Del Trabajo;La Romana;37;2019
Código Del Trabajo;La Vega;125;2019
Código Del Trabajo;Las Matas De Farfán;9;2019
Código Del Trabajo;María Trinidad Sánchez;94;2019
Código Del Trabajo;Monseñor Nouel;83;2019
Código Del Trabajo;Monte Plata;116;2019
Código Del Trabajo;Montecristi;35;2019
Código Del Trabajo;Pedernales;6;2019
Código Del Trabajo;Peravia;42;2019
Código Del Trabajo;Puerto Plata;126;2019
Código Del Trabajo;Samaná;14;2019
Código Del Trabajo;San Cristóbal;247;2019
Código Del Trabajo;Duarte;50;2019
Código Del Trabajo;San José De Ocoa;0;2019
Código Del Trabajo;San Juan De La Maguana;0;2019
Código Del Trabajo;San Pedro De Macorís;160;2019
Código Del Trabajo;Sánchez Ramírez;23;2019
Código Del Trabajo;Santiago;490;2019
Código Del Trabajo;Santiago Rodríguez;11;2019
Código Del Trabajo;Santo Domingo Este;1225;2019
Código Del Trabajo;Santo Domingo Oeste;285;2019
Código Del Trabajo;Valverde;70;2019
Código Del Trabajo;Villa Altagracia;2;2019
Daños Y Perjuicio A La Cosa Ajena;Azua;28;2019
Daños Y Perjuicio A La Cosa Ajena;Bahoruco;54;2019
Daños Y Perjuicio A La Cosa Ajena;Barahona;62;2019
Daños Y Perjuicio A La Cosa Ajena;Constanza;20;2019
Daños Y Perjuicio A La Cosa Ajena;Dajabón;35;2019
Daños Y Perjuicio A La Cosa Ajena;Distrito Nacional;20;2019
Daños Y Perjuicio A La Cosa Ajena;El Seibo;8;2019
Daños Y Perjuicio A La Cosa Ajena;Elías Piña;78;2019
Daños Y Perjuicio A La Cosa Ajena;Espaillat;4;2019
Daños Y Perjuicio A La Cosa Ajena;Hato Mayor;47;2019
Daños Y Perjuicio A La Cosa Ajena;Hermanas Mirabal;59;2019
Daños Y Perjuicio A La Cosa Ajena;Independencia;6;2019
Daños Y Perjuicio A La Cosa Ajena;La Altagracia;377;2019
Daños Y Perjuicio A La Cosa Ajena;La Romana;27;2019
Daños Y Perjuicio A La Cosa Ajena;La Vega;53;2019
Daños Y Perjuicio A La Cosa Ajena;Las Matas De Farfán;16;2019
Daños Y Perjuicio A La Cosa Ajena;María Trinidad Sánchez;171;2019
Daños Y Perjuicio A La Cosa Ajena;Monseñor Nouel;49;2019
Daños Y Perjuicio A La Cosa Ajena;Monte Plata;119;2019
Daños Y Perjuicio A La Cosa Ajena;Montecristi;34;2019
Daños Y Perjuicio A La Cosa Ajena;Pedernales;9;2019
Daños Y Perjuicio A La Cosa Ajena;Peravia;27;2019
Daños Y Perjuicio A La Cosa Ajena;Puerto Plata;111;2019
Daños Y Perjuicio A La Cosa Ajena;Samaná;16;2019
Daños Y Perjuicio A La Cosa Ajena;San Cristóbal;140;2019
Daños Y Perjuicio A La Cosa Ajena;Duarte;11;2019
Daños Y Perjuicio A La Cosa Ajena;San José De Ocoa;0;2019
Daños Y Perjuicio A La Cosa Ajena;San Juan De La Maguana;2;2019
Daños Y Perjuicio A La Cosa Ajena;San Pedro De Macorís;115;2019
Daños Y Perjuicio A La Cosa Ajena;Sánchez Ramírez;78;2019
Daños Y Perjuicio A La Cosa Ajena;Santiago;231;2019
Daños Y Perjuicio A La Cosa Ajena;Santiago Rodríguez;12;2019
Daños Y Perjuicio A La Cosa Ajena;Santo Domingo Este;1331;2019
Daños Y Perjuicio A La Cosa Ajena;Santo Domingo Oeste;623;2019
Daños Y Perjuicio A La Cosa Ajena;Valverde;45;2019
Daños Y Perjuicio A La Cosa Ajena;Villa Altagracia;6;2019
Daños Y Perjuicios A La Cosa Ajena;Azua;48;2021
Daños Y Perjuicios A La Cosa Ajena;Azua;38;2022
Daños Y Perjuicios A La Cosa Ajena;Azua;7;2024
Daños Y Perjuicios A La Cosa Ajena;Azua;19;2020
Daños Y Perjuicios A La Cosa Ajena;Azua;57;2023
Daños Y Perjuicios A La Cosa Ajena;Bahoruco;27;2021
Daños Y Perjuicios A La Cosa Ajena;Bahoruco;21;2022
Daños Y Perjuicios A La Cosa Ajena;Bahoruco;11;2020
Daños Y Perjuicios A La Cosa Ajena;Bahoruco;37;2023
Daños Y Perjuicios A La Cosa Ajena;Bahoruco;23;2024
Daños Y Perjuicios A La Cosa Ajena;Barahona;143;2021
Daños Y Perjuicios A La Cosa Ajena;Barahona;300;2022
Daños Y Perjuicios A La Cosa Ajena;Barahona;326;2023
Daños Y Perjuicios A La Cosa Ajena;Barahona;145;2024
Daños Y Perjuicios A La Cosa Ajena;Barahona;29;2020
Daños Y Perjuicios A La Cosa Ajena;Constanza;16;2021
Daños Y Perjuicios A La Cosa Ajena;Constanza;10;2022
Daños Y Perjuicios A La Cosa Ajena;Constanza;47;2024
Daños Y Perjuicios A La Cosa Ajena;Constanza;13;2020
Daños Y Perjuicios A La Cosa Ajena;Constanza;29;2023
Daños Y Perjuicios A La Cosa Ajena;Dajabón;27;2021
Daños Y Perjuicios A La Cosa Ajena;Dajabón;15;2022
Daños Y Perjuicios A La Cosa Ajena;Dajabón;19;2020
Daños Y Perjuicios A La Cosa Ajena;Dajabón;5;2023
Daños Y Perjuicios A La Cosa Ajena;Dajabón;9;2024
Daños Y Perjuicios A La Cosa Ajena;Distrito Nacional;84;2021
Daños Y Perjuicios A La Cosa Ajena;Distrito Nacional;85;2022
Daños Y Perjuicios A La Cosa Ajena;Distrito Nacional;110;2023
Daños Y Perjuicios A La Cosa Ajena;Distrito Nacional;132;2024
Daños Y Perjuicios A La Cosa Ajena;Distrito Nacional;58;2020
Daños Y Perjuicios A La Cosa Ajena;El Seibo;7;2021
Daños Y Perjuicios A La Cosa Ajena;El Seibo;15;2022
Daños Y Perjuicios A La Cosa Ajena;El Seibo;5;2024
Daños Y Perjuicios A La Cosa Ajena;El Seibo;8;2020
Daños Y Perjuicios A La Cosa Ajena;El Seibo;17;2023
Daños Y Perjuicios A La Cosa Ajena;Elías Piña;57;2021
Daños Y Perjuicios A La Cosa Ajena;Elías Piña;70;2022
Daños Y Perjuicios A La Cosa Ajena;Elías Piña;53;2020
Daños Y Perjuicios A La Cosa Ajena;Elías Piña;72;2023
Daños Y Perjuicios A La Cosa Ajena;Elías Piña;24;2024
Daños Y Perjuicios A La Cosa Ajena;Espaillat;14;2021
Daños Y Perjuicios A La Cosa Ajena;Espaillat;44;2022
Daños Y Perjuicios A La Cosa Ajena;Espaillat;49;2023
Daños Y Perjuicios A La Cosa Ajena;Espaillat;46;2024
Daños Y Perjuicios A La Cosa Ajena;Espaillat;4;2020
Daños Y Perjuicios A La Cosa Ajena;Hato Mayor;45;2021
Daños Y Perjuicios A La Cosa Ajena;Hato Mayor;88;2022
Daños Y Perjuicios A La Cosa Ajena;Hato Mayor;30;2024
Daños Y Perjuicios A La Cosa Ajena;Hato Mayor;21;2020
Daños Y Perjuicios A La Cosa Ajena;Hato Mayor;108;2023
Daños Y Perjuicios A La Cosa Ajena;Hermanas Mirabal;44;2021
Daños Y Perjuicios A La Cosa Ajena;Hermanas Mirabal;57;2022
Daños Y Perjuicios A La Cosa Ajena;Hermanas Mirabal;23;2020
Daños Y Perjuicios A La Cosa Ajena;Hermanas Mirabal;50;2023
Daños Y Perjuicios A La Cosa Ajena;Hermanas Mirabal;42;2024
Daños Y Perjuicios A La Cosa Ajena;Independencia;3;2021
Daños Y Perjuicios A La Cosa Ajena;Independencia;3;2022
Daños Y Perjuicios A La Cosa Ajena;Independencia;0;2023
Daños Y Perjuicios A La Cosa Ajena;Independencia;0;2024
Daños Y Perjuicios A La Cosa Ajena;Independencia;0;2020
Daños Y Perjuicios A La Cosa Ajena;La Altagracia;162;2021
